from_lat,from_lon,to_lat,to_lon,tftf_ms,dijkstra_ms,astar_ms,found_tftf,found_dijkstra,found_astar,tftf_routes,dijkstra_routes,astar_routes,Avg(Time TFTF),Avg(Time Djikstra),Avg(Time A*),Avg(Routes TFTF),Avg(Routes Djik ),Avg(Routes A*)
8.50239,124.645,8.50507,124.639,147,61,60,1,1,1,2,1,1,,,,,,
8.4902,124.628,8.50606,124.625,143,75,60,1,1,1,2,1,1,,,,,,
8.47178,124.629,8.45991,124.626,147,74,61,1,1,1,2,1,1,,,,,,
8.47477,124.691,8.50801,124.77,137,328,78,1,1,1,2,1,1,,,,,,
8.50149,124.662,8.49558,124.654,138,64,60,1,1,1,1,1,1,,,,,,
8.42271,124.609,8.44731,124.641,133,106,77,1,1,1,1,1,1,,,,,,
8.42288,124.609,8.4725,124.63,161,69,79,1,1,1,2,3,3,,,,,,
8.50416,124.662,8.5026,124.664,142,61,55,1,1,1,2,1,1,,,,,,
8.36905,124.502,8.35563,124.493,128,61,61,1,1,1,1,1,1,,,,,,
8.47828,124.633,8.48402,124.657,132,159,92,1,1,1,1,3,4,,,,,,
8.47443,124.649,8.46566,124.646,156,86,67,1,1,1,2,1,1,,,,,,
8.50912,124.647,8.50911,124.647,135,60,60,1,1,1,1,1,1,,,,,,
8.48484,124.638,8.48812,124.642,137,83,68,1,1,1,1,1,2,,,,,,
8.49924,124.756,8.49307,124.743,135,61,59,1,1,1,1,3,2,,,,,,
8.47767,124.648,8.46624,124.626,157,194,119,1,1,1,2,1,1,,,,,,
8.47306,124.633,8.47293,124.63,153,61,62,1,1,1,2,1,1,,,,,,
8.48687,124.633,8.47424,124.631,157,75,62,1,1,1,2,2,2,,,,,,
8.48204,124.646,8.48403,124.663,150,111,65,1,1,1,1,3,2,,,,,,
8.46202,124.619,8.37322,124.61,170,329,68,1,1,1,2,2,2,,,,,,
8.48423,124.658,8.47598,124.679,150,96,62,1,1,1,2,1,1,,,,,,
8.49558,124.654,8.48825,124.642,168,74,67,1,1,1,2,2,3,,,,,,
8.48485,124.656,8.4811,124.638,157,112,102,1,1,1,2,3,2,,,,,,
8.48274,124.638,8.51307,124.615,146,252,125,1,1,1,2,2,2,,,,,,
8.47486,124.621,8.47198,124.618,157,72,62,1,1,1,2,1,1,,,,,,
8.47453,124.632,8.47136,124.643,149,80,74,1,1,1,2,2,1,,,,,,
8.48013,124.672,8.48415,124.658,153,60,57,1,1,1,2,1,1,,,,,,
8.48155,124.644,8.47697,124.651,140,64,59,1,1,1,2,2,2,,,,,,
8.4033,124.579,8.38801,124.548,168,73,85,1,1,1,2,1,1,,,,,,
8.47551,124.665,8.47661,124.646,140,66,62,1,1,1,2,3,3,,,,,,
8.48341,124.597,8.49963,124.6,156,64,63,1,1,1,1,1,1,,,,,,
8.42285,124.609,8.4601,124.626,169,66,68,1,1,1,2,3,2,,,,,,
8.29621,124.532,8.30917,124.573,124,68,66,1,1,1,1,1,1,,,,,,
8.47942,124.643,8.47559,124.645,138,60,59,1,1,1,1,1,1,,,,,,
8.48358,124.645,8.47738,124.643,136,58,61,1,1,1,1,1,1,,,,,,
8.47486,124.625,8.39691,124.528,191,520,427,1,1,1,2,1,1,,,,,,
8.47274,124.646,8.45683,124.645,147,95,63,1,1,1,2,1,1,,,,,,
8.44987,124.648,8.46944,124.649,148,64,63,1,1,1,1,2,2,,,,,,
8.47945,124.645,8.47841,124.647,138,57,59,1,1,1,1,1,1,,,,,,
8.49837,124.65,8.49525,124.652,137,78,63,1,1,1,1,1,1,,,,,,
8.40353,124.611,8.37029,124.608,171,66,62,1,1,1,2,1,1,,,,,,
8.46829,124.609,8.4623,124.625,151,70,62,1,1,1,1,1,2,,,,,,
8.50398,124.61,8.51292,124.616,144,65,70,1,1,1,1,1,1,,,,,,
8.47478,124.611,8.46244,124.606,158,72,82,1,1,1,2,1,1,,,,,,
8.47962,124.604,8.49236,124.612,134,61,62,1,1,1,1,1,1,,,,,,
8.48641,124.648,8.48638,124.648,141,61,80,1,1,1,2,1,1,,,,,,
8.47126,124.71,8.46969,124.703,145,56,58,1,1,1,1,1,1,,,,,,
8.47171,124.627,8.47856,124.627,153,57,62,1,1,1,2,1,1,,,,,,
8.45948,124.615,8.47694,124.65,127,151,89,1,1,1,2,4,3,,,,,,
8.45859,124.644,8.43355,124.64,149,81,61,1,1,1,2,1,1,,,,,,
8.47942,124.643,8.51126,124.637,151,228,93,1,1,1,2,1,1,,,,,,
8.47873,124.638,8.47823,124.656,149,137,69,1,1,1,2,3,3,,,,,,
8.48699,124.632,8.48498,124.638,143,60,59,1,1,1,1,1,1,,,,,,
8.47754,124.649,8.49207,124.654,139,92,65,1,1,1,2,1,1,,,,,,
8.49519,124.756,8.4878,124.772,129,61,84,1,1,1,1,1,1,,,,,,
8.47907,124.645,8.48999,124.652,144,88,66,1,1,1,2,2,1,,,,,,
8.29329,124.517,8.31488,124.56,129,141,115,1,1,1,1,1,1,,,,,,
8.44482,124.654,8.46143,124.643,165,74,103,1,1,1,1,2,2,,,,,,
8.50178,124.662,8.51047,124.635,147,115,72,1,1,1,2,1,1,,,,,,
8.47178,124.64,8.47307,124.636,153,62,64,1,1,1,1,1,1,,,,,,
8.42307,124.627,8.43872,124.644,129,61,62,1,1,1,1,1,1,,,,,,
8.42999,124.615,8.48346,124.639,189,140,147,1,1,1,2,4,3,,,,,,
8.48322,124.598,8.5124,124.618,150,94,75,1,1,1,1,1,2,,,,,,
8.48147,124.591,8.48359,124.598,164,62,59,1,1,1,1,1,1,,,,,,
8.51166,124.624,8.48322,124.639,156,94,70,1,1,1,2,2,3,,,,,,
8.47276,124.638,8.47178,124.64,158,61,72,1,1,1,1,1,1,,,,,,
8.44366,124.576,8.46819,124.588,133,73,61,1,1,1,1,2,1,,,,,,
8.49454,124.656,8.49029,124.653,140,60,63,1,1,1,1,1,1,,,,,,
8.47302,124.637,8.48457,124.639,166,84,84,1,1,1,2,1,1,,,,,,
8.49273,124.627,8.49703,124.619,146,64,92,1,1,1,2,1,1,,,,,,
8.48236,124.658,8.50453,124.621,165,223,86,1,1,1,2,3,5,,,,,,
8.43856,124.644,8.47549,124.647,151,69,66,1,1,1,1,2,2,,,,,,
8.39065,124.558,8.38415,124.56,130,59,60,1,1,1,1,1,1,,,,,,
8.37247,124.609,8.39989,124.611,198,64,69,1,1,1,1,1,1,,,,,,
8.48529,124.637,8.48498,124.638,151,60,78,1,1,1,1,1,1,,,,,,
8.47578,124.646,8.4808,124.658,171,99,74,1,1,1,1,2,2,,,,,,
8.47198,124.618,8.48894,124.61,172,241,108,1,1,1,2,1,1,,,,,,
8.47295,124.636,8.47015,124.645,164,74,72,1,1,1,2,1,1,,,,,,
8.46024,124.626,8.47166,124.64,154,89,72,1,1,1,2,1,1,,,,,,
8.43229,124.641,8.47431,124.645,150,72,87,1,1,1,2,1,2,,,,,,
8.48688,124.646,8.50389,124.643,158,153,71,1,1,1,2,1,1,,,,,,
8.47231,124.712,8.47331,124.695,164,70,69,1,1,1,1,2,2,,,,,,
8.50864,124.636,8.49107,124.651,182,131,99,1,1,1,1,1,2,,,,,,
8.50983,124.637,8.48707,124.639,164,87,76,1,1,1,2,3,3,,,,,,
8.44363,124.576,8.44065,124.568,127,60,65,1,1,1,1,1,1,,,,,,
8.50323,124.596,8.48902,124.64,146,84,69,1,1,1,2,2,2,,,,,,
8.38561,124.54,8.46538,124.617,180,118,94,1,1,1,2,4,4,,,,,,
8.48725,124.639,8.50575,124.647,149,142,70,1,1,1,2,1,1,,,,,,
8.48235,124.63,8.50358,124.621,167,233,98,1,1,1,2,3,3,,,,,,
8.4295,124.613,8.42827,124.613,165,65,70,1,1,1,1,1,1,,,,,,
8.37464,124.512,8.40522,124.567,178,80,81,1,1,1,2,1,1,,,,,,
8.51024,124.635,8.51219,124.63,155,68,62,1,1,1,1,1,1,,,,,,
8.47126,124.641,8.47798,124.628,164,82,71,1,1,1,2,1,1,,,,,,
8.45728,124.661,8.45867,124.659,127,58,60,1,1,1,1,1,1,,,,,,
8.50083,124.593,8.50417,124.612,150,62,70,1,1,1,2,2,2,,,,,,
8.49015,124.64,8.48282,124.644,161,79,78,1,1,1,2,1,1,,,,,,
8.47486,124.625,8.47186,124.639,219,113,93,1,1,1,2,3,3,,,,,,
8.49659,124.641,8.49356,124.641,225,75,97,1,1,1,1,1,1,,,,,,
8.47051,124.644,8.4681,124.627,157,140,75,1,1,1,2,1,1,,,,,,
8.47335,124.63,8.47091,124.629,165,68,72,1,1,1,2,1,1,,,,,,
8.45489,124.624,8.47193,124.639,158,100,82,1,1,1,2,2,2,,,,,,
8.47423,124.638,8.48485,124.656,188,171,105,1,1,1,2,3,4,,,,,,
8.37603,124.511,8.39154,124.52,156,69,69,1,1,1,1,1,1,,,,,,
8.48286,124.657,8.50232,124.661,146,145,92,1,1,1,1,1,1,,,,,,
8.47617,124.66,8.47462,124.681,180,112,62,1,1,1,2,1,1,,,,,,
8.4842,124.596,8.48372,124.597,155,63,59,1,1,1,1,1,1,,,,,,
8.50389,124.663,8.47789,124.646,172,82,72,1,1,1,2,1,1,,,,,,
8.45739,124.625,8.47354,124.63,160,66,68,1,1,1,1,1,1,,,,,,
8.48606,124.6,8.48748,124.639,167,104,80,1,1,1,2,2,2,,,,,,
8.51069,124.615,8.48856,124.603,153,83,67,1,1,1,2,1,1,,,,,,
8.47693,124.644,8.48556,124.646,157,72,73,1,1,1,1,1,1,,,,,,
8.47753,124.638,8.47993,124.656,152,144,87,1,1,1,2,3,3,,,,,,
8.47075,124.642,8.47318,124.645,148,64,70,1,1,1,1,1,1,,,,,,
8.46142,124.619,8.39675,124.555,181,465,113,1,1,1,2,2,2,,,,,,
8.50494,124.66,8.50405,124.663,140,62,59,1,1,1,2,1,1,,,,,,
8.49776,124.65,8.50305,124.642,149,58,71,1,1,1,2,1,1,,,,,,
8.47288,124.638,8.47166,124.64,150,76,67,1,1,1,1,1,1,,,,,,
8.48074,124.658,8.47996,124.656,144,58,75,1,1,1,2,1,1,,,,,,
8.47271,124.638,8.47504,124.646,158,116,101,1,1,1,2,1,1,,,,,,
8.50507,124.634,8.48346,124.639,187,161,122,1,1,1,2,4,3,,,,,,
8.49015,124.64,8.47724,124.65,253,164,154,1,1,1,2,4,4,,,,,,
8.49209,124.654,8.51058,124.634,158,227,72,1,1,1,2,1,1,,,,,,
8.47292,124.637,8.47477,124.645,238,145,124,1,1,1,2,2,2,,,,,,
8.48761,124.63,8.48722,124.63,192,102,98,1,1,1,1,1,1,,,,,,
8.38337,124.515,8.40514,124.57,219,99,127,1,1,1,2,3,1,,,,,,
8.48527,124.659,8.48313,124.657,175,80,92,1,1,1,2,1,1,,,,,,
8.39748,124.593,8.47863,124.627,357,137,113,1,1,1,2,5,5,,,,,,
8.47151,124.68,8.47626,124.659,145,73,72,1,1,1,1,1,1,,,,,,
8.4804,124.61,8.45787,124.584,162,125,68,1,1,1,2,1,1,,,,,,
8.48498,124.638,8.48485,124.638,170,67,77,1,1,1,1,1,1,,,,,,
8.47554,124.65,8.45955,124.614,139,298,177,1,1,1,2,1,1,,,,,,
8.44566,124.633,8.44708,124.631,137,69,67,1,1,1,1,1,1,,,,,,
8.45868,124.717,8.48873,124.65,141,105,76,1,1,1,2,2,2,,,,,,
8.41041,124.612,8.472,124.618,187,115,84,1,1,1,2,4,4,,,,,,
8.48552,124.639,8.48148,124.591,177,478,439,1,1,1,2,2,2,,,,,,
8.46333,124.611,8.464,124.611,130,70,66,1,1,1,1,1,1,,,,,,
8.49817,124.639,8.49065,124.64,153,62,63,1,1,1,2,2,1,,,,,,
8.49657,124.641,8.47819,124.642,150,108,73,1,1,1,2,4,4,,,,,,
8.45167,124.632,8.47017,124.634,144,63,71,1,1,1,1,1,1,,,,,,
8.49568,124.631,8.50297,124.627,156,63,61,1,1,1,2,1,1,,,,,,
8.38918,124.538,8.3969,124.528,162,63,63,1,1,1,2,1,1,,,,,,
8.49956,124.664,8.49611,124.661,163,66,62,1,1,1,1,1,1,,,,,,
8.49534,124.652,8.49517,124.652,163,71,105,1,1,1,2,1,1,,,,,,
8.44364,124.621,8.47696,124.651,196,160,99,1,1,1,2,5,5,,,,,,
8.24271,124.553,8.40895,124.613,170,105,93,1,1,1,2,2,2,,,,,,
8.48724,124.63,8.48782,124.628,161,60,64,1,1,1,1,1,1,,,,,,
8.48719,124.63,8.48779,124.63,146,61,61,1,1,1,1,1,1,,,,,,
8.47151,124.68,8.48626,124.735,146,193,67,1,1,1,2,1,1,,,,,,
8.4862,124.648,8.47841,124.647,182,95,102,1,1,1,1,1,1,,,,,,
8.46309,124.707,8.4845,124.659,152,66,86,1,1,1,2,2,1,,,,,,
8.47015,124.629,8.4513,124.623,173,129,90,1,1,1,2,1,1,,,,,,
8.50985,124.643,8.49945,124.642,141,65,94,1,1,1,1,1,1,,,,,,
8.50068,124.632,8.49936,124.632,143,73,73,1,1,1,1,1,1,,,,,,
8.47799,124.766,8.48393,124.759,131,60,68,1,1,1,1,1,1,,,,,,
8.50143,124.635,8.47825,124.656,144,186,89,1,1,1,1,4,4,,,,,,
8.48198,124.636,8.49981,124.645,163,153,85,1,1,1,2,1,1,,,,,,
8.48441,124.658,8.47418,124.684,159,126,74,1,1,1,2,1,1,,,,,,
8.48703,124.646,8.48618,124.649,150,69,74,1,1,1,2,1,1,,,,,,
8.47916,124.638,8.48539,124.637,150,68,68,1,1,1,2,1,1,,,,,,
8.47979,124.638,8.4902,124.628,162,171,97,1,1,1,2,1,1,,,,,,
8.50385,124.608,8.49309,124.632,163,97,72,1,1,1,1,2,1,,,,,,
8.50198,124.632,8.49032,124.635,158,86,91,1,1,1,1,2,2,,,,,,
8.49678,124.641,8.4918,124.654,155,137,94,1,1,1,2,3,3,,,,,,
8.49751,124.658,8.50246,124.664,156,71,66,1,1,1,2,1,1,,,,,,
8.48485,124.656,8.47016,124.705,152,337,87,1,1,1,2,2,1,,,,,,
8.4748,124.622,8.47112,124.643,174,108,91,1,1,1,1,5,4,,,,,,
8.484,124.657,8.50442,124.621,175,263,106,1,1,1,2,4,3,,,,,,
8.5042,124.612,8.50325,124.595,156,70,65,1,1,1,2,1,1,,,,,,
8.48081,124.637,8.45776,124.633,159,188,102,1,1,1,2,1,1,,,,,,
8.48619,124.747,8.48652,124.751,166,70,88,1,1,1,1,1,1,,,,,,
8.29302,124.524,8.31562,124.562,142,98,81,1,1,1,1,1,1,,,,,,
8.45342,124.646,8.47406,124.652,175,103,105,1,1,1,1,3,2,,,,,,
8.47139,124.646,8.47419,124.61,242,277,187,1,1,1,2,1,1,,,,,,
8.47126,124.643,8.47426,124.647,155,95,93,1,1,1,2,1,1,,,,,,
8.44965,124.649,8.44851,124.65,145,59,69,1,1,1,2,1,1,,,,,,
8.44586,124.637,8.45431,124.632,132,62,61,1,1,1,1,1,1,,,,,,
8.50054,124.623,8.4991,124.624,162,63,61,1,1,1,1,1,1,,,,,,
8.48996,124.628,8.49701,124.618,135,78,74,1,1,1,2,1,1,,,,,,
8.47428,124.578,8.48106,124.599,140,63,69,1,1,1,1,2,2,,,,,,
8.47703,124.646,8.4889,124.64,173,118,79,1,1,1,2,2,3,,,,,,
8.44563,124.622,8.47355,124.638,158,86,72,1,1,1,2,4,4,,,,,,
8.3966,124.559,8.39483,124.558,207,61,66,1,1,1,2,1,1,,,,,,
8.47955,124.643,8.48876,124.593,131,404,322,1,1,1,2,4,4,,,,,,
8.45545,124.632,8.44586,124.637,137,65,62,1,1,1,2,1,1,,,,,,
8.48571,124.636,8.49725,124.619,130,129,70,1,1,1,2,1,1,,,,,,
8.29207,124.521,8.47827,124.628,157,92,112,1,1,1,2,6,6,,,,,,
8.47062,124.708,8.47913,124.724,153,64,60,1,1,1,1,1,1,,,,,,
8.47597,124.642,8.48768,124.626,131,175,91,1,1,1,1,1,1,,,,,,
8.5081,124.637,8.49544,124.653,150,95,71,1,1,1,2,1,1,,,,,,
8.47282,124.635,8.48792,124.643,172,195,139,1,1,1,2,3,3,,,,,,
8.47257,124.63,8.4725,124.63,168,61,69,1,1,1,2,1,1,,,,,,
8.47608,124.63,8.48474,124.638,175,112,95,1,1,1,2,1,1,,,,,,
8.49617,124.604,8.49172,124.604,157,60,61,1,1,1,2,1,1,,,,,,
8.47338,124.632,8.46643,124.626,162,78,65,1,1,1,2,1,1,,,,,,
8.50899,124.648,8.50917,124.643,136,76,63,1,1,1,1,1,1,,,,,,
8.502,124.642,8.50983,124.643,174,67,75,1,1,1,2,1,1,,,,,,
8.48686,124.631,8.48563,124.636,151,97,101,1,1,1,1,1,1,,,,,,
8.50455,124.624,8.48289,124.593,169,228,102,1,1,1,2,1,1,,,,,,
8.47138,124.643,8.47867,124.627,177,124,91,1,1,1,2,1,1,,,,,,
8.48449,124.657,8.47978,124.672,159,85,75,1,1,1,2,1,1,,,,,,
8.44955,124.623,8.47015,124.629,209,77,90,1,1,1,1,3,3,,,,,,
8.46057,124.626,8.47424,124.631,150,67,65,1,1,1,1,1,1,,,,,,
8.47174,124.646,8.46714,124.649,147,141,89,1,1,1,2,1,1,,,,,,
8.44342,124.591,8.45106,124.583,147,60,61,1,1,1,1,1,1,,,,,,
8.48582,124.651,8.48019,124.672,148,113,65,1,1,1,2,3,1,,,,,,
8.47475,124.676,8.47675,124.679,146,63,79,1,1,1,2,1,1,,,,,,
8.48282,124.644,8.48446,124.657,149,93,75,1,1,1,2,1,1,,,,,,
8.49547,124.644,8.50962,124.649,146,83,61,1,1,1,2,1,1,,,,,,
8.48372,124.597,8.50429,124.615,177,84,89,1,1,1,1,2,1,,,,,,
8.48477,124.659,8.47959,124.656,150,71,65,1,1,1,2,1,1,,,,,,
8.47799,124.646,8.5041,124.659,158,219,121,1,1,1,2,1,1,,,,,,
8.47466,124.687,8.50233,124.752,172,266,72,1,1,1,2,1,2,,,,,,
8.50448,124.62,8.50448,124.624,150,61,70,1,1,1,1,1,1,,,,,,
8.50443,124.625,8.49309,124.632,177,101,101,1,1,1,2,1,1,,,,,,
8.4793,124.637,8.49232,124.641,203,104,68,1,1,1,2,1,1,,,,,,
8.29258,124.523,8.31407,124.559,132,67,75,1,1,1,1,1,1,,,,,,
8.48902,124.64,8.4842,124.657,153,116,86,1,1,1,2,1,1,,,,,,
8.50165,124.633,8.48126,124.637,152,92,74,1,1,1,2,2,3,,,,,,
8.42252,124.609,8.42448,124.609,162,63,61,1,1,1,2,1,1,,,,,,
8.49972,124.664,8.49553,124.654,154,63,65,1,1,1,1,1,1,,,,,,
8.47147,124.68,8.47643,124.657,146,62,60,1,1,1,1,1,1,,,,,,
8.47421,124.615,8.47663,124.629,167,85,88,1,1,1,2,2,2,,,,,,
8.49102,124.64,8.48732,124.645,153,67,76,1,1,1,2,1,1,,,,,,
8.37846,124.61,8.31369,124.556,156,105,68,1,1,1,2,1,1,,,,,,
8.47257,124.646,8.47285,124.62,171,197,96,1,1,1,2,1,1,,,,,,
8.47288,124.638,8.48644,124.648,173,163,94,1,1,1,2,3,3,,,,,,
8.49747,124.63,8.50341,124.603,152,109,65,1,1,1,2,1,1,,,,,,
8.48649,124.648,8.4889,124.64,146,72,73,1,1,1,1,1,1,,,,,,
8.47101,124.642,8.47171,124.64,152,63,80,1,1,1,2,1,1,,,,,,
8.47823,124.656,8.51372,124.638,141,260,126,1,1,1,2,2,3,,,,,,
8.44411,124.594,8.47816,124.628,141,81,88,1,1,1,2,3,4,,,,,,
8.47414,124.613,8.47859,124.628,168,78,78,1,1,1,1,1,1,,,,,,
8.45299,124.632,8.44614,124.631,133,61,62,1,1,1,2,1,1,,,,,,
8.44042,124.572,8.44001,124.571,127,63,64,1,1,1,1,1,1,,,,,,
8.48587,124.648,8.50786,124.637,159,234,104,1,1,1,2,1,1,,,,,,
8.30918,124.572,8.41978,124.613,143,81,70,1,1,1,2,3,3,,,,,,
8.47444,124.682,8.49759,124.748,180,285,73,1,1,1,2,1,1,,,,,,
8.43613,124.62,8.47761,124.626,183,90,87,1,1,1,2,3,3,,,,,,
8.48061,124.637,8.50565,124.638,174,193,86,1,1,1,2,1,1,,,,,,
8.47314,124.647,8.47266,124.616,186,215,120,1,1,1,2,1,1,,,,,,
8.47336,124.607,8.47841,124.628,172,83,81,1,1,1,1,2,2,,,,,,
8.49725,124.642,8.50873,124.637,141,70,61,1,1,1,2,1,1,,,,,,
8.49603,124.631,8.50375,124.626,149,62,61,1,1,1,2,1,1,,,,,,
8.48789,124.643,8.48796,124.643,145,60,61,1,1,1,1,1,1,,,,,,
8.47462,124.687,8.46029,124.712,135,67,64,1,1,1,2,1,1,,,,,,
8.48822,124.642,8.47727,124.638,151,89,70,1,1,1,1,1,1,,,,,,
8.30236,124.588,8.39842,124.612,134,72,64,1,1,1,2,2,2,,,,,,
8.487,124.639,8.48457,124.639,143,61,64,1,1,1,1,1,1,,,,,,
8.47449,124.714,8.48913,124.739,152,65,75,1,1,1,1,1,1,,,,,,
8.4743,124.647,8.47435,124.615,170,231,150,1,1,1,2,3,6,,,,,,
8.45872,124.644,8.42866,124.639,142,143,65,1,1,1,2,1,1,,,,,,
8.50047,124.636,8.49172,124.641,147,64,66,1,1,1,1,2,2,,,,,,
8.48633,124.648,8.48608,124.65,143,63,71,1,1,1,2,1,1,,,,,,
8.47697,124.651,8.47857,124.648,141,89,64,1,1,1,1,1,1,,,,,,
8.50933,124.637,8.48549,124.636,142,95,82,1,1,1,1,4,3,,,,,,
8.48696,124.633,8.48699,124.632,142,62,63,1,1,1,1,1,1,,,,,,
8.48118,124.67,8.47097,124.703,151,104,61,1,1,1,2,1,1,,,,,,
8.50453,124.633,8.48764,124.66,170,129,68,1,1,1,2,4,4,,,,,,
8.46199,124.632,8.45525,124.632,137,59,70,1,1,1,2,1,1,,,,,,
8.49359,124.655,8.4897,124.652,145,61,59,1,1,1,1,1,1,,,,,,
8.44563,124.622,8.47365,124.632,155,70,65,1,1,1,1,3,3,,,,,,
8.50247,124.752,8.50795,124.757,139,65,63,1,1,1,2,1,1,,,,,,
8.50195,124.646,8.50801,124.637,142,68,70,1,1,1,2,1,1,,,,,,
8.49924,124.756,8.49923,124.749,139,62,61,1,1,1,2,1,1,,,,,,
8.44402,124.636,8.48142,124.629,145,77,69,1,1,1,2,3,3,,,,,,
8.47554,124.65,8.47492,124.646,148,70,67,1,1,1,2,1,1,,,,,,
8.48109,124.645,8.48177,124.645,143,68,81,1,1,1,2,1,1,,,,,,
8.50454,124.661,8.49098,124.653,177,64,65,1,1,1,2,1,1,,,,,,
8.48687,124.631,8.4887,124.629,143,60,61,1,1,1,2,1,1,,,,,,
8.49134,124.634,8.49176,124.633,153,60,63,1,1,1,1,1,1,,,,,,
8.45535,124.624,8.47183,124.639,204,97,86,1,1,1,2,1,1,,,,,,
8.50178,124.662,8.50132,124.663,141,58,71,1,1,1,1,1,1,,,,,,
8.4032,124.58,8.39919,124.607,178,81,83,1,1,1,1,2,1,,,,,,
8.49765,124.659,8.47728,124.65,165,118,80,1,1,1,1,2,2,,,,,,
8.40328,124.58,8.4004,124.563,185,68,65,1,1,1,2,1,1,,,,,,
8.48827,124.738,8.47535,124.673,143,83,67,1,1,1,2,3,3,,,,,,
8.46024,124.626,8.47126,124.641,149,101,76,1,1,1,1,1,2,,,,,,
8.47645,124.657,8.4751,124.668,145,72,57,1,1,1,2,1,1,,,,,,
8.51087,124.624,8.50442,124.621,158,71,68,1,1,1,2,2,1,,,,,,
8.48374,124.657,8.48415,124.658,146,60,65,1,1,1,1,1,1,,,,,,
8.47432,124.682,8.48019,124.672,165,72,68,1,1,1,1,1,1,,,,,,
8.491,124.634,8.48693,124.659,178,127,73,1,1,1,2,2,1,,,,,,
8.49073,124.634,8.48236,124.658,177,107,72,1,1,1,2,1,1,,,,,,
8.47472,124.687,8.47317,124.713,185,67,72,1,1,1,2,1,1,,,,,,
8.47082,124.629,8.44364,124.621,153,139,68,1,1,1,2,1,1,,,,,,
8.47464,124.676,8.47524,124.67,153,60,79,1,1,1,1,1,1,,,,,,
8.48141,124.637,8.47313,124.638,167,80,104,1,1,1,2,1,1,,,,,,
8.47354,124.609,8.4756,124.611,177,62,63,1,1,1,1,1,1,,,,,,
8.47566,124.664,8.50087,124.75,153,437,70,1,1,1,2,1,1,,,,,,
8.48166,124.592,8.47303,124.616,176,78,75,1,1,1,1,4,1,,,,,,
8.49663,124.602,8.47667,124.636,162,134,90,1,1,1,2,5,5,,,,,,
8.36552,124.502,8.3806,124.516,144,63,71,1,1,1,1,1,1,,,,,,
8.4774,124.649,8.48441,124.658,145,142,90,1,1,1,2,2,2,,,,,,
8.48679,124.647,8.50407,124.611,152,271,82,1,1,1,2,1,3,,,,,,
8.47696,124.651,8.48891,124.652,147,114,71,1,1,1,1,1,1,,,,,,
8.51375,124.639,8.48335,124.644,191,136,121,1,1,1,1,1,2,,,,,,
8.30461,124.544,8.29685,124.533,156,77,72,1,1,1,1,1,1,,,,,,
8.47408,124.614,8.47546,124.581,139,167,82,1,1,1,2,1,1,,,,,,
8.51033,124.635,8.50333,124.6,150,163,77,1,1,1,2,3,3,,,,,,
8.29744,124.537,8.31127,124.548,127,65,72,1,1,1,1,1,1,,,,,,
8.48446,124.638,8.4877,124.626,136,89,69,1,1,1,1,1,1,,,,,,
8.49568,124.652,8.50305,124.642,144,68,62,1,1,1,2,2,1,,,,,,
8.30456,124.593,8.45175,124.623,157,79,80,1,1,1,2,5,5,,,,,,
8.48159,124.76,8.49203,124.762,135,73,70,1,1,1,2,1,1,,,,,,
8.51189,124.623,8.50427,124.614,153,67,66,1,1,1,2,1,1,,,,,,
8.47759,124.649,8.48587,124.648,140,94,70,1,1,1,2,1,1,,,,,,
8.50408,124.611,8.50447,124.624,157,65,62,1,1,1,1,1,1,,,,,,
8.48021,124.644,8.48582,124.651,147,77,63,1,1,1,2,1,1,,,,,,
8.48842,124.641,8.491,124.634,148,68,64,1,1,1,2,1,1,,,,,,
8.47719,124.65,8.47327,124.63,169,168,120,1,1,1,2,1,1,,,,,,
8.51273,124.628,8.49517,124.652,168,91,71,1,1,1,1,1,1,,,,,,
8.48177,124.668,8.45835,124.716,140,253,71,1,1,1,2,1,1,,,,,,
8.47486,124.621,8.47255,124.606,164,96,78,1,1,1,2,1,1,,,,,,
8.47291,124.637,8.45422,124.632,150,133,76,1,1,1,2,1,1,,,,,,
8.49574,124.756,8.48626,124.748,133,74,78,1,1,1,1,2,2,,,,,,
8.47928,124.637,8.47659,124.629,162,134,100,1,1,1,2,1,2,,,,,,
8.44774,124.649,8.47437,124.645,163,65,67,1,1,1,2,2,3,,,,,,
8.50164,124.6,8.48362,124.595,162,68,74,1,1,1,2,1,1,,,,,,
8.40568,124.57,8.40246,124.576,183,61,67,1,1,1,1,1,1,,,,,,
8.4897,124.652,8.49332,124.655,139,68,65,1,1,1,2,1,1,,,,,,
8.47849,124.646,8.49403,124.641,160,165,86,1,1,1,2,1,1,,,,,,
8.48418,124.596,8.50297,124.627,172,97,89,1,1,1,2,1,1,,,,,,
8.47395,124.633,8.46405,124.632,142,114,72,1,1,1,2,1,1,,,,,,
8.4889,124.61,8.47465,124.621,192,158,107,1,1,1,2,2,4,,,,,,
8.47008,124.645,8.46358,124.625,174,207,106,1,1,1,2,1,1,,,,,,
8.48531,124.637,8.50659,124.624,152,225,98,1,1,1,2,3,4,,,,,,
8.47786,124.65,8.46984,124.705,188,378,98,1,1,1,1,1,1,,,,,,
8.50427,124.659,8.49548,124.653,140,67,72,1,1,1,1,1,1,,,,,,
8.50314,124.664,8.49836,124.661,145,60,66,1,1,1,1,1,1,,,,,,
8.47407,124.614,8.47494,124.623,167,95,73,1,1,1,1,2,2,,,,,,
