from_lat,from_lon,to_lat,to_lon,tftf_ms,dijkstra_ms,astar_ms,found_tftf,found_dijkstra,found_astar,tftf_routes,dijkstra_routes,astar_routes,Avg(Time TFTF),Avg(Time Djikstra),Avg(Time A*),Avg(Routes TFTF),Avg(Routes Djik ),Avg(Routes A*)
8.39203,124.521,8.49632,124.641,145,184,148,1,1,1,2,7,7,,,,,,
8.48118,124.644,8.48318,124.657,112,66,50,1,1,1,2,1,1,,,,,,
8.43872,124.644,8.47242,124.619,121,151,93,1,1,1,2,6,5,,,,,,
8.50435,124.619,8.47561,124.652,137,128,71,1,1,1,2,6,4,,,,,,
8.49472,124.652,8.44066,124.644,102,218,125,1,1,1,2,5,5,,,,,,
8.49585,124.625,8.47591,124.612,130,197,134,1,1,1,2,3,6,,,,,,
8.49511,124.641,8.50386,124.62,124,124,58,1,1,1,2,3,4,,,,,,
8.4712,124.643,8.50458,124.624,137,176,104,1,1,1,2,5,5,,,,,,
8.42279,124.609,8.45979,124.619,135,59,57,1,1,1,2,4,4,,,,,,
8.48236,124.635,8.50292,124.636,131,135,72,1,1,1,2,1,1,,,,,,
8.48335,124.644,8.50335,124.601,124,213,83,1,1,1,2,3,3,,,,,,
8.48242,124.634,8.50786,124.637,142,151,72,1,1,1,2,3,4,,,,,,
8.38661,124.539,8.48539,124.637,145,145,115,1,1,1,2,6,6,,,,,,
8.4905,124.64,8.50432,124.637,116,70,52,1,1,1,2,1,1,,,,,,
8.51252,124.623,8.47106,124.643,133,134,75,1,1,1,2,4,4,,,,,,
8.49623,124.616,8.4762,124.626,132,77,52,1,1,1,2,3,3,,,,,,
8.47092,124.642,8.47283,124.619,119,104,67,1,1,1,2,1,1,,,,,,
8.37964,124.515,8.46387,124.571,115,319,223,1,1,1,2,4,5,,,,,,
8.20089,124.532,8.47198,124.618,125,81,84,1,1,1,2,4,4,,,,,,
8.22288,124.543,8.47849,124.646,138,142,95,1,1,1,2,8,6,,,,,,
8.48687,124.631,8.47617,124.641,114,70,61,1,1,1,1,4,2,,,,,,
8.46591,124.632,8.50903,124.651,113,165,89,1,1,1,2,3,3,,,,,,
8.47548,124.648,8.39358,124.557,108,332,358,1,1,1,2,6,6,,,,,,
8.49245,124.652,8.49663,124.63,112,86,53,1,1,1,2,3,3,,,,,,
8.47431,124.645,8.47306,124.62,131,131,79,1,1,1,2,1,1,,,,,,
8.47924,124.637,8.47635,124.629,113,82,65,1,1,1,2,1,1,,,,,,
8.48414,124.596,8.42825,124.613,153,298,174,1,1,1,2,4,4,,,,,,
8.46652,124.611,8.38217,124.515,104,362,236,1,1,1,2,2,2,,,,,,
8.39609,124.526,8.42865,124.614,150,73,69,1,1,1,2,2,2,,,,,,
8.49904,124.649,8.48151,124.645,116,53,46,1,1,1,2,1,1,,,,,,
8.50937,124.643,8.4752,124.611,129,191,148,1,1,1,2,3,3,,,,,,
8.16359,124.547,8.47719,124.629,133,79,86,1,1,1,2,4,4,,,,,,
8.49462,124.632,8.37029,124.608,151,314,222,1,1,1,2,4,3,,,,,,
8.49065,124.64,8.48748,124.639,110,46,44,1,1,1,1,1,1,,,,,,
8.50799,124.649,8.48688,124.646,110,57,56,1,1,1,2,2,2,,,,,,
8.47823,124.656,8.48612,124.65,109,51,48,1,1,1,2,2,2,,,,,,
8.5045,124.62,8.4647,124.612,106,281,303,1,1,1,2,3,3,,,,,,
8.50437,124.62,8.44654,124.631,118,217,100,1,1,1,2,3,3,,,,,,
8.47578,124.646,8.4647,124.584,164,262,154,1,1,1,2,5,5,,,,,,
8.49176,124.651,8.50351,124.64,115,59,50,1,1,1,2,3,1,,,,,,
8.48234,124.637,8.47754,124.649,122,72,47,1,1,1,2,1,1,,,,,,
8.48432,124.658,8.47763,124.649,115,51,58,1,1,1,1,1,1,,,,,,
8.38964,124.517,8.37789,124.562,118,421,378,1,1,1,2,5,4,,,,,,
8.47782,124.652,8.48607,124.635,132,106,75,1,1,1,2,4,3,,,,,,
8.50196,124.635,8.50862,124.637,113,49,46,1,1,1,2,1,1,,,,,,
8.50364,124.626,8.51273,124.628,120,53,51,1,1,1,2,2,2,,,,,,
8.47905,124.656,8.4739,124.644,114,55,50,1,1,1,2,3,3,,,,,,
8.49873,124.642,8.46202,124.619,151,200,119,1,1,1,2,5,5,,,,,,
8.50492,124.634,8.48502,124.654,113,91,57,1,1,1,1,4,3,,,,,,
8.47865,124.627,8.48669,124.647,165,124,90,1,1,1,2,8,8,,,,,,
8.47274,124.619,8.44402,124.636,116,200,114,1,1,1,2,4,5,,,,,,
8.48614,124.639,8.4912,124.634,112,56,51,1,1,1,2,2,2,,,,,,
8.39745,124.597,8.44189,124.621,127,60,49,1,1,1,1,2,1,,,,,,
8.50417,124.612,8.44197,124.573,114,315,273,1,1,1,2,6,4,,,,,,
8.45865,124.618,8.49798,124.63,170,168,122,1,1,1,2,5,5,,,,,,
8.46152,124.614,8.47928,124.637,105,78,61,1,1,1,2,2,2,,,,,,
8.48332,124.657,8.51058,124.634,110,139,73,1,1,1,2,1,1,,,,,,
8.47195,124.618,8.47759,124.649,138,119,91,1,1,1,2,6,7,,,,,,
8.47828,124.633,8.45468,124.624,122,159,111,1,1,1,2,3,3,,,,,,
8.50295,124.629,8.50049,124.616,117,53,50,1,1,1,2,3,3,,,,,,
8.40144,124.595,8.50004,124.642,126,164,100,1,1,1,2,7,7,,,,,,
8.48719,124.645,8.47562,124.581,108,283,257,1,1,1,2,2,3,,,,,,
8.48768,124.626,8.49837,124.602,103,229,161,1,1,1,2,6,6,,,,,,
8.4718,124.64,8.50331,124.636,120,171,127,1,1,1,2,3,3,,,,,,
8.44956,124.632,8.24707,124.555,104,407,266,1,1,1,2,3,4,,,,,,
8.50912,124.647,8.16838,124.543,127,411,466,1,1,1,2,6,5,,,,,,
8.48026,124.637,8.2939,124.529,106,389,405,1,1,1,2,2,2,,,,,,
8.39248,124.549,8.48743,124.645,147,176,124,1,1,1,2,7,7,,,,,,
8.48002,124.657,8.48842,124.641,110,80,49,1,1,1,2,2,2,,,,,,
8.49378,124.632,8.47804,124.643,121,65,55,1,1,1,2,2,3,,,,,,
8.46046,124.626,8.20383,124.533,109,401,311,1,1,1,2,3,3,,,,,,
8.47753,124.638,8.4066,124.612,120,297,178,1,1,1,2,3,4,,,,,,
8.4738,124.638,8.50912,124.647,134,183,84,1,1,1,2,4,4,,,,,,
8.48525,124.654,8.49629,124.641,119,66,52,1,1,1,2,3,3,,,,,,
8.50766,124.637,8.51254,124.617,114,61,49,1,1,1,2,2,2,,,,,,
8.485,124.638,8.48144,124.637,124,49,48,1,1,1,2,1,1,,,,,,
8.40248,124.576,8.50383,124.608,158,277,202,1,1,1,2,12,10,,,,,,
8.48387,124.631,8.42648,124.61,129,262,116,1,1,1,2,1,1,,,,,,
8.48515,124.637,8.39726,124.594,125,310,213,1,1,1,2,5,6,,,,,,
8.46121,124.619,8.4969,124.63,149,156,122,1,1,1,2,5,5,,,,,,
8.48999,124.652,8.47287,124.634,131,100,63,1,1,1,2,4,5,,,,,,
8.48316,124.598,8.51137,124.632,132,107,82,1,1,1,2,4,4,,,,,,
8.49032,124.635,8.48052,124.61,123,194,119,1,1,1,2,4,3,,,,,,
8.48487,124.655,8.47258,124.626,175,150,120,1,1,1,2,5,4,,,,,,
8.49661,124.604,8.41821,124.613,145,370,259,1,1,1,2,7,8,,,,,,
8.47698,124.651,8.45535,124.624,143,195,88,1,1,1,2,1,1,,,,,,
8.47186,124.639,8.47558,124.65,130,81,66,1,1,1,1,2,2,,,,,,
8.47093,124.646,8.47244,124.63,124,69,55,1,1,1,2,1,1,,,,,,
8.42271,124.609,8.48235,124.63,155,78,67,1,1,1,2,5,6,,,,,,
8.47367,124.595,8.51258,124.637,148,198,105,1,1,1,2,2,2,,,,,,
8.50523,124.633,8.4705,124.643,132,145,71,1,1,1,2,5,5,,,,,,
8.37491,124.511,8.47916,124.638,148,118,108,1,1,1,2,4,5,,,,,,
8.51084,124.623,8.48485,124.638,138,96,75,1,1,1,2,1,2,,,,,,
8.47808,124.602,8.50437,124.62,137,66,52,1,1,1,2,1,2,,,,,,
8.4728,124.603,8.48415,124.658,146,174,124,1,1,1,2,10,8,,,,,,
8.50342,124.603,8.40389,124.571,171,337,386,1,1,1,2,8,5,,,,,,
8.47492,124.646,8.48693,124.659,133,106,62,1,1,1,2,2,2,,,,,,
8.4998,124.632,8.48264,124.609,132,168,59,1,1,1,2,4,4,,,,,,
8.40211,124.565,8.47506,124.611,146,176,121,1,1,1,2,4,5,,,,,,
8.48653,124.659,8.23453,124.553,127,407,376,1,1,1,2,5,6,,,,,,
8.48154,124.592,8.50311,124.64,132,151,102,1,1,1,2,4,5,,,,,,
8.46784,124.587,8.48058,124.643,153,116,95,1,1,1,2,7,8,,,,,,
8.45716,124.633,8.44789,124.586,101,279,141,1,1,1,2,3,3,,,,,,
8.47924,124.637,8.47578,124.599,124,209,129,1,1,1,2,1,2,,,,,,
8.45784,124.624,8.49548,124.646,111,174,109,1,1,1,2,4,3,,,,,,
8.44732,124.622,8.48531,124.637,129,115,89,1,1,1,2,4,4,,,,,,
8.49904,124.649,8.47979,124.638,118,85,70,1,1,1,2,5,3,,,,,,
8.43401,124.64,8.50866,124.651,117,192,114,1,1,1,3,4,5,,,,,,
8.51273,124.628,8.48303,124.658,116,112,61,1,1,1,2,3,2,,,,,,
8.4952,124.594,8.47627,124.599,122,85,65,1,1,1,2,2,4,,,,,,
8.49073,124.634,8.47741,124.649,120,81,66,1,1,1,2,4,2,,,,,,
8.47426,124.631,8.47284,124.638,126,55,51,1,1,1,1,1,1,,,,,,
8.49773,124.642,8.3052,124.544,118,415,444,1,1,1,2,6,5,,,,,,
8.39081,124.548,8.47766,124.643,163,143,106,1,1,1,3,6,6,,,,,,
8.47816,124.628,8.44668,124.637,151,187,112,1,1,1,2,3,3,,,,,,
8.47934,124.628,8.48099,124.609,130,199,143,1,1,1,2,1,1,,,,,,
8.47334,124.615,8.44588,124.631,123,185,101,1,1,1,2,5,5,,,,,,
8.48529,124.637,8.4727,124.606,134,207,136,1,1,1,2,2,2,,,,,,
8.50442,124.621,8.50302,124.616,126,59,46,1,1,1,2,1,1,,,,,,
8.47582,124.626,8.42865,124.614,165,286,161,1,1,1,2,3,3,,,,,,
8.1945,124.528,8.48965,124.629,134,176,152,1,1,1,2,7,4,,,,,,
8.48481,124.638,8.47788,124.651,125,81,55,1,1,1,2,3,3,,,,,,
8.50616,124.648,8.47712,124.65,121,95,64,1,1,1,2,5,4,,,,,,
8.31558,124.562,8.49383,124.641,128,170,111,1,1,1,2,8,7,,,,,,
8.47295,124.636,8.4921,124.627,154,127,94,1,1,1,3,5,3,,,,,,
8.47137,124.629,8.47732,124.649,127,111,72,1,1,1,1,3,4,,,,,,
8.494,124.632,8.38669,124.542,138,367,431,1,1,1,2,5,6,,,,,,
8.47121,124.642,8.50422,124.613,155,216,146,1,1,1,2,7,5,,,,,,
8.50916,124.649,8.49162,124.651,119,55,48,1,1,1,2,2,2,,,,,,
8.48669,124.647,8.48655,124.648,112,46,50,1,1,1,1,1,1,,,,,,
8.29713,124.59,8.47178,124.64,116,86,79,1,1,1,2,4,4,,,,,,
8.47296,124.635,8.38033,124.61,144,329,176,1,1,1,2,3,3,,,,,,
8.48674,124.647,8.42512,124.61,135,299,201,1,1,1,2,4,7,,,,,,
8.47466,124.625,8.46036,124.626,190,121,81,1,1,1,2,2,3,,,,,,
8.19537,124.531,8.48756,124.63,141,197,177,1,1,1,2,7,7,,,,,,
8.40556,124.57,8.4814,124.591,244,305,259,1,1,1,2,5,5,,,,,,
8.47519,124.631,8.42633,124.61,176,236,68,1,1,1,2,1,1,,,,,,
8.47547,124.647,8.48773,124.627,121,135,83,1,1,1,2,3,3,,,,,,
8.20618,124.535,8.48083,124.606,124,276,231,1,1,1,2,6,6,,,,,,
8.39162,124.52,8.46268,124.618,167,98,96,1,1,1,2,4,4,,,,,,
8.4513,124.623,8.49669,124.635,113,190,144,1,1,1,2,4,4,,,,,,
8.48414,124.596,8.47537,124.628,149,84,81,1,1,1,2,3,3,,,,,,
8.50443,124.622,8.47339,124.638,135,103,71,1,1,1,2,3,3,,,,,,
8.47144,124.643,8.43195,124.617,127,224,69,1,1,1,2,1,1,,,,,,
8.49755,124.642,8.49411,124.638,106,147,100,1,1,1,2,5,5,,,,,,
8.5081,124.637,8.50566,124.647,113,205,144,1,1,1,2,6,5,,,,,,
8.49994,124.632,8.50298,124.641,119,52,52,1,1,1,2,1,1,,,,,,
8.40311,124.581,8.5015,124.593,147,325,234,1,1,1,3,8,9,,,,,,
8.48527,124.659,8.47186,124.639,128,90,78,1,1,1,2,6,6,,,,,,
8.4456,124.578,8.50375,124.626,118,93,61,1,1,1,2,4,3,,,,,,
8.48732,124.645,8.47621,124.643,128,62,58,1,1,1,2,1,1,,,,,,
8.48725,124.639,8.4813,124.658,124,96,63,1,1,1,2,1,2,,,,,,
8.37341,124.561,8.47419,124.613,139,188,180,1,1,1,2,5,6,,,,,,
8.50455,124.624,8.49265,124.632,131,57,57,1,1,1,1,1,1,,,,,,
8.49982,124.6,8.36666,124.501,128,400,736,1,1,1,2,7,7,,,,,,
8.3971,124.557,8.49511,124.641,170,203,143,1,1,1,2,7,8,,,,,,
8.42991,124.617,8.48552,124.652,153,194,100,1,1,1,2,9,8,,,,,,
8.45781,124.584,8.50178,124.642,163,188,127,1,1,1,2,5,8,,,,,,
8.46864,124.607,8.49049,124.611,131,257,227,1,1,1,2,11,11,,,,,,
8.40069,124.611,8.47286,124.604,169,210,114,1,1,1,2,5,4,,,,,,
8.49761,124.63,8.37599,124.513,139,400,517,1,1,1,2,6,5,,,,,,
8.47719,124.643,8.4243,124.609,131,288,169,1,1,1,2,4,4,,,,,,
8.47996,124.637,8.38683,124.541,151,366,409,1,1,1,2,2,2,,,,,,
8.39994,124.532,8.49987,124.642,158,208,136,1,1,1,2,7,7,,,,,,
8.49465,124.641,8.47066,124.629,121,138,89,1,1,1,2,5,5,,,,,,
8.51187,124.624,8.4908,124.604,118,109,66,1,1,1,2,2,2,,,,,,
8.47229,124.629,8.48071,124.658,118,134,91,1,1,1,2,3,4,,,,,,
8.49099,124.634,8.49517,124.641,116,53,51,1,1,1,2,1,1,,,,,,
8.48284,124.633,8.4434,124.595,107,309,237,1,1,1,2,2,2,,,,,,
8.44708,124.631,8.47518,124.611,117,131,79,1,1,1,2,2,3,,,,,,
8.47847,124.628,8.50446,124.623,144,185,104,1,1,1,2,4,4,,,,,,
8.48779,124.63,8.5064,124.625,117,76,51,1,1,1,2,1,1,,,,,,
8.46358,124.625,8.49042,124.594,106,291,245,1,1,1,2,6,5,,,,,,
8.48156,124.637,8.44083,124.594,101,312,289,1,1,1,2,2,3,,,,,,
8.44042,124.571,8.49062,124.635,115,145,120,1,1,1,2,5,3,,,,,,
8.3067,124.579,8.5041,124.62,165,218,140,1,1,1,2,7,8,,,,,,
8.5064,124.625,8.48767,124.626,108,159,118,1,1,1,2,4,6,,,,,,
8.4324,124.617,8.47355,124.638,141,76,60,1,1,1,2,3,3,,,,,,
8.31164,124.553,8.48633,124.648,125,210,151,1,1,1,2,5,5,,,,,,
8.50476,124.639,8.50299,124.641,109,45,47,1,1,1,1,1,1,,,,,,
8.43002,124.615,8.49725,124.642,141,169,102,1,1,1,2,4,7,,,,,,
8.4969,124.614,8.2961,124.532,114,373,429,1,1,1,2,7,5,,,,,,
8.51276,124.628,8.46197,124.613,101,278,299,1,1,1,2,7,4,,,,,,
8.49403,124.641,8.47988,124.656,114,100,59,1,1,1,2,2,2,,,,,,
8.40033,124.562,8.47419,124.631,143,86,75,1,1,1,2,4,3,,,,,,
8.49015,124.64,8.42271,124.609,125,256,126,1,1,1,2,4,4,,,,,,
8.48549,124.636,8.44883,124.641,103,192,147,1,1,1,2,4,4,,,,,,
8.48529,124.637,8.48902,124.64,119,45,45,1,1,1,2,1,1,,,,,,
8.48657,124.634,8.37962,124.562,103,339,375,1,1,1,2,5,5,,,,,,
8.48658,124.647,8.42992,124.614,122,252,146,1,1,1,2,6,4,,,,,,
8.47044,124.617,8.46015,124.626,138,67,55,1,1,1,2,2,2,,,,,,
8.48529,124.637,8.48478,124.638,114,47,48,1,1,1,1,1,1,,,,,,
8.47827,124.633,8.40705,124.601,119,322,180,1,1,1,3,6,5,,,,,,
8.43474,124.619,8.50906,124.648,158,219,122,1,1,1,2,6,6,,,,,,
8.43332,124.618,8.47171,124.64,128,83,68,1,1,1,1,4,4,,,,,,
8.48266,124.633,8.40148,124.587,141,315,200,1,1,1,2,2,2,,,,,,
8.51236,124.624,8.48688,124.646,124,83,56,1,1,1,2,3,2,,,,,,
8.48965,124.629,8.45765,124.625,129,215,100,1,1,1,2,3,4,,,,,,
8.42512,124.61,8.44843,124.622,145,53,53,1,1,1,2,3,3,,,,,,
8.48083,124.629,8.476,124.611,130,100,78,1,1,1,2,1,1,,,,,,
8.24875,124.557,8.48204,124.646,134,148,105,1,1,1,2,4,4,,,,,,
8.50507,124.639,8.48686,124.631,111,81,63,1,1,1,2,4,3,,,,,,
8.46536,124.607,8.45834,124.585,137,253,131,1,1,1,2,3,3,,,,,,
8.47753,124.638,8.47301,124.637,120,48,50,1,1,1,2,1,1,,,,,,
8.50223,124.643,8.21738,124.538,125,416,419,1,1,1,2,5,5,,,,,,
8.47405,124.598,8.48034,124.637,136,82,78,1,1,1,2,3,3,,,,,,
8.47301,124.635,8.39727,124.557,123,352,326,1,1,1,2,2,2,,,,,,
8.50437,124.62,8.47457,124.622,143,162,101,1,1,1,2,3,4,,,,,,
8.49045,124.64,8.4729,124.635,126,74,57,1,1,1,2,1,2,,,,,,
8.5045,124.62,8.48778,124.627,115,57,49,1,1,1,1,1,1,,,,,,
8.40329,124.599,8.49725,124.642,108,157,99,1,1,1,2,6,8,,,,,,
8.42489,124.61,8.47635,124.629,138,63,63,1,1,1,2,3,3,,,,,,
8.45882,124.625,8.49102,124.64,122,126,74,1,1,1,2,2,2,,,,,,
8.47738,124.65,8.48423,124.658,115,58,50,1,1,1,2,1,1,,,,,,
8.29912,124.593,8.46137,124.606,108,287,260,1,1,1,2,8,9,,,,,,
8.4746,124.65,8.39219,124.521,121,390,449,1,1,1,2,5,5,,,,,,
8.49176,124.633,8.48552,124.639,120,55,50,1,1,1,2,1,2,,,,,,
8.48835,124.61,8.4954,124.626,118,51,49,1,1,1,2,3,2,,,,,,
8.48095,124.629,8.485,124.638,119,84,69,1,1,1,2,5,6,,,,,,
8.50459,124.624,8.48327,124.644,130,89,64,1,1,1,2,3,2,,,,,,
8.46749,124.627,8.16794,124.538,109,445,449,1,1,1,2,3,3,,,,,,
8.48214,124.63,8.47963,124.638,136,54,59,1,1,1,2,1,1,,,,,,
8.47478,124.625,8.30695,124.584,182,368,117,1,1,1,2,2,2,,,,,,
8.4749,124.631,8.48166,124.645,124,109,81,1,1,1,2,2,2,,,,,,
8.48099,124.637,8.3816,124.515,111,372,458,1,1,1,2,2,2,,,,,,
8.48669,124.647,8.48126,124.637,107,64,61,1,1,1,2,2,2,,,,,,
8.48366,124.647,8.41795,124.613,151,296,205,1,1,1,2,5,6,,,,,,
8.40514,124.57,8.46305,124.625,143,82,67,1,1,1,2,5,5,,,,,,
8.49894,124.642,8.42271,124.609,126,279,141,1,1,1,2,5,6,,,,,,
8.47867,124.627,8.47696,124.651,170,149,80,1,1,1,2,4,4,,,,,,
8.48719,124.63,8.48159,124.629,121,49,48,1,1,1,2,1,1,,,,,,
8.48266,124.633,8.39232,124.557,111,335,296,1,1,1,2,2,2,,,,,,
8.47474,124.597,8.483,124.657,136,191,132,1,1,1,2,7,7,,,,,,
8.50413,124.62,8.4765,124.585,105,297,287,1,1,1,2,3,4,,,,,,
8.44064,124.568,8.47703,124.638,110,83,79,1,1,1,2,8,8,,,,,,
8.49739,124.634,8.49273,124.627,127,92,67,1,1,1,2,4,5,,,,,,
8.4848,124.638,8.31562,124.562,107,365,327,1,1,1,2,4,4,,,,,,
8.48151,124.645,8.49232,124.641,117,83,54,1,1,1,2,1,1,,,,,,
8.50934,124.637,8.48708,124.63,124,89,76,1,1,1,2,4,3,,,,,,
8.48404,124.645,8.49091,124.628,136,137,90,1,1,1,2,7,5,,,,,,
8.45175,124.623,8.5082,124.649,132,205,114,1,1,1,2,5,3,,,,,,
8.47835,124.655,8.48209,124.61,112,270,252,1,1,1,2,6,5,,,,,,
8.38138,124.515,8.42832,124.614,152,74,78,1,1,1,2,3,2,,,,,,
8.42985,124.617,8.48608,124.65,160,167,122,1,1,1,3,7,6,,,,,,
8.32242,124.595,8.48741,124.63,162,159,135,1,1,1,2,5,5,,,,,,
8.47145,124.643,8.49637,124.631,148,167,119,1,1,1,2,4,5,,,,,,
8.50338,124.595,8.48842,124.641,119,66,58,1,1,1,2,2,3,,,,,,
8.50847,124.651,8.50394,124.609,112,141,50,1,1,1,2,4,4,,,,,,
8.48474,124.638,8.46244,124.606,139,279,278,1,1,1,2,7,6,,,,,,
8.47285,124.62,8.405,124.6,116,327,223,1,1,1,2,3,3,,,,,,
8.48693,124.659,8.39819,124.602,148,315,242,1,1,1,2,4,6,,,,,,
8.47577,124.611,8.48719,124.645,135,141,108,1,1,1,2,8,9,,,,,,
8.47307,124.638,8.48235,124.63,127,77,70,1,1,1,2,2,2,,,,,,
8.48511,124.655,8.48286,124.657,115,50,41,1,1,1,2,1,1,,,,,,
8.50302,124.643,8.50395,124.62,123,88,57,1,1,1,2,3,2,,,,,,
8.45744,124.584,8.49987,124.645,146,191,128,1,1,1,2,8,8,,,,,,
8.40683,124.612,8.48027,124.631,142,92,69,1,1,1,2,6,5,,,,,,
8.51089,124.624,8.43099,124.641,117,282,217,1,1,1,2,5,6,,,,,,
8.44632,124.631,8.47063,124.643,112,62,54,1,1,1,2,3,2,,,,,,
8.47166,124.64,8.48002,124.657,128,119,68,1,1,1,2,2,2,,,,,,
8.47306,124.62,8.48602,124.632,131,122,102,1,1,1,2,6,5,,,,,,
8.47336,124.607,8.4833,124.631,137,70,72,1,1,1,2,3,3,,,,,,
8.47439,124.65,8.47839,124.628,130,92,72,1,1,1,2,1,1,,,,,,
8.48678,124.647,8.50223,124.593,107,228,72,1,1,1,2,1,1,,,,,,
8.40895,124.613,8.47195,124.618,146,76,63,1,1,1,1,3,3,,,,,,
8.48471,124.638,8.39681,124.557,124,354,395,1,1,1,2,4,4,,,,,,
8.4811,124.638,8.47316,124.602,123,219,122,1,1,1,2,2,2,,,,,,
8.48238,124.61,8.51012,124.637,160,99,71,1,1,1,2,3,2,,,,,,
8.45162,124.583,8.4848,124.638,147,108,95,1,1,1,2,7,4,,,,,,
8.46983,124.589,8.47492,124.621,142,61,64,1,1,1,2,3,4,,,,,,
8.48571,124.636,8.4918,124.654,116,145,95,1,1,1,2,4,5,,,,,,
8.42629,124.616,8.47335,124.607,141,166,95,1,1,1,2,4,3,,,,,,
8.47563,124.613,8.37217,124.609,136,332,219,1,1,1,2,5,6,,,,,,
8.5046,124.624,8.49741,124.631,124,57,45,1,1,1,2,1,1,,,,,,
8.47696,124.651,8.45623,124.633,121,144,81,1,1,1,2,3,3,,,,,,
8.48369,124.595,8.46119,124.626,139,218,151,1,1,1,2,6,7,,,,,,
8.50915,124.646,8.47205,124.639,115,98,61,1,1,1,2,3,2,,,,,,
8.47311,124.62,8.48137,124.629,128,67,66,1,1,1,2,3,2,,,,,,
8.40377,124.611,8.47191,124.639,151,110,87,1,1,1,2,4,4,,,,,,
8.47657,124.638,8.49073,124.634,108,100,68,1,1,1,2,4,2,,,,,,
8.503,124.643,8.5043,124.616,115,106,59,1,1,1,2,3,2,,,,,,
8.4774,124.649,8.47419,124.614,116,176,128,1,1,1,2,5,3,,,,,,
8.50383,124.608,8.47466,124.625,180,158,104,1,1,1,2,7,5,,,,,,
8.50871,124.637,8.46405,124.625,128,191,120,1,1,1,2,6,6,,,,,,
8.48759,124.639,8.39715,124.611,125,319,199,1,1,1,2,3,3,,,,,,
8.40092,124.61,8.48792,124.603,140,339,311,1,1,1,2,8,9,,,,,,
8.49849,124.631,8.51272,124.626,130,55,59,1,1,1,2,4,3,,,,,,
8.48362,124.598,8.47494,124.623,127,70,70,1,1,1,1,3,3,,,,,,
8.50876,124.636,8.50311,124.64,114,53,48,1,1,1,1,1,1,,,,,,
8.47437,124.615,8.44366,124.595,112,188,78,1,1,1,2,1,1,,,,,,
8.47345,124.608,8.49127,124.64,131,118,85,1,1,1,2,7,9,,,,,,
8.47429,124.645,8.48095,124.629,132,72,48,1,1,1,2,2,2,,,,,,
8.43195,124.617,8.48587,124.648,153,156,107,1,1,1,2,5,5,,,,,,
8.47287,124.634,8.49805,124.624,142,155,96,1,1,1,2,3,3,,,,,,
8.4743,124.614,8.4817,124.592,137,88,63,1,1,1,2,1,1,,,,,,
8.48024,124.629,8.47963,124.638,117,60,58,1,1,1,2,1,1,,,,,,
8.48644,124.648,8.47486,124.625,178,130,95,1,1,1,2,4,5,,,,,,
8.47934,124.636,8.51261,124.624,138,163,81,1,1,1,2,3,3,,,,,,
8.4889,124.64,8.49102,124.64,112,46,49,1,1,1,2,1,1,,,,,,
8.49488,124.631,8.48015,124.629,142,80,60,1,1,1,2,3,4,,,,,,
8.18399,124.533,8.50159,124.635,135,201,165,1,1,1,2,8,8,,,,,,
8.39504,124.534,8.45797,124.584,152,266,160,1,1,1,2,5,5,,,,,,
8.47435,124.614,8.47548,124.648,136,102,79,1,1,1,2,7,8,,,,,,
8.49657,124.641,8.49327,124.641,109,45,46,1,1,1,1,1,1,,,,,,
8.48502,124.646,8.39709,124.555,183,332,389,1,1,1,3,5,5,,,,,,
8.4725,124.63,8.48631,124.639,125,84,70,1,1,1,2,1,1,,,,,,
8.50835,124.637,8.4776,124.652,122,124,83,1,1,1,1,5,7,,,,,,
8.48737,124.645,8.4345,124.619,130,275,134,1,1,1,2,6,5,,,,,,
8.48161,124.645,8.503,124.641,119,119,62,1,1,1,2,1,1,,,,,,
8.488,124.63,8.48366,124.647,118,82,65,1,1,1,1,2,2,,,,,,
8.47692,124.652,8.47082,124.629,126,112,74,1,1,1,2,1,1,,,,,,
8.4751,124.611,8.45905,124.607,134,62,55,1,1,1,2,1,1,,,,,,
8.5124,124.618,8.5033,124.627,122,56,48,1,1,1,1,2,2,,,,,,
8.45865,124.584,8.48789,124.643,155,140,110,1,1,1,2,9,9,,,,,,
8.51033,124.635,8.43297,124.641,109,328,207,1,1,1,2,6,4,,,,,,
8.51345,124.638,8.48341,124.597,121,189,99,1,1,1,2,3,3,,,,,,
8.4888,124.66,8.47823,124.656,109,49,49,1,1,1,2,1,1,,,,,,
8.50305,124.642,8.38269,124.609,167,332,228,1,1,1,2,3,5,,,,,,
8.16355,124.546,8.49914,124.632,144,193,171,1,1,1,2,8,6,,,,,,
8.49726,124.631,8.47866,124.628,174,94,61,1,1,1,2,2,2,,,,,,
8.47069,124.643,8.49731,124.651,132,164,121,1,1,1,2,3,2,,,,,,
8.48672,124.602,8.47171,124.64,145,138,98,1,1,1,2,6,5,,,,,,
8.45242,124.632,8.47292,124.637,113,55,49,1,1,1,2,1,1,,,,,,
8.49619,124.641,8.44483,124.644,117,226,188,1,1,1,2,6,3,,,,,,
8.47455,124.622,8.50625,124.648,136,194,108,1,1,1,2,5,6,,,,,,
8.47872,124.653,8.48236,124.635,115,81,63,1,1,1,2,4,4,,,,,,
8.51024,124.635,8.49731,124.651,131,69,70,1,1,1,1,1,1,,,,,,
8.48657,124.648,8.50512,124.643,118,94,58,1,1,1,1,1,1,,,,,,
8.47437,124.615,8.44575,124.632,120,170,89,1,1,1,2,6,5,,,,,,
